,id,dateAdded,dateUpdated,name,brand,reviews.date,reviews.dateSeen,reviews.doRecommend,reviews.numHelpful,reviews.rating,reviews.text,reviews.title,reviews.username
4260,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2017-01-10T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,5,Great product. Exactly what I've come to expect from my Kindle readers.,It's a Kindle!,Mark
4261,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2017-02-17T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,4,I bought this for my mom. She enjoys checking her email and Facebook. She enjoys playing games most of all.,Entertainment for my mom,MTH51
4263,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2016-07-08T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-06-07T00:00:00Z,2017-04-30T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,5,It's perfect for me when I'm doing homework or just surfing the web when I'm at a Starbucks or just at home.,Always in the go,JohnDood1
4265,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2017-03-11T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,5,Just love this tablet.does everything teenage grandson needs it to do! I also buy one for my granddaughter!,Great tablet for my grandson,Susie
4266,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2017-01-10T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,5,Great product. Exactly what I've come to expect from my Kindle readers.,It's a Kindle!,Mark
4267,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2017-06-16T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",0,0,4,It works nice. Still seems like ancient techonology compared to any apple product,Easy to use,JayChiTown
4275,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2017-04-14T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-04-26T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",0,0,1,"Too proprietary, the apps my daughter liked I could not install on it for her so basically it was worthless for me and I returned it.",Kindle is overrated,Firekindle
4277,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2016-10-28T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,2,5,Gave as a gift to niece in hospital she loved it. Was able to do everything on the tablet she wanted to. Easy to use I was the one who set it up for her was very simple.,Great Tablet,8910Persons
4279,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2017-05-12T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,4,This is a good tablet for my son to use to play his games.,Good tablet,Nick
4280,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2017-02-03T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,5,Gift was on point. Recipient was very pleased. Would recommend to others.,Very pleased.,Robert
4287,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2016-06-24T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",0,0,2,"Loved my husbands 4th generation disappointed in my 5th generation. 4th generation has 2 speakers and sound is much louder than the current 5th generation. I purchased this expecting the same quality in sound, or better, since I use the kindle to watch my TV shows.",Disappointed,Connie
4291,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2016-10-28T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,2,5,Gave as a gift to niece in hospital she loved it. Was able to do everything on the tablet she wanted to. Easy to use I was the one who set it up for her was very simple.,Great Tablet,8910Persons
4296,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2016-08-01T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,5,"bought this kindle for my grandson, he loves it and it very easy to use",great product,peggy
4297,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2016-06-04T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-03-23T00:00:00Z,2017-03-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,2,4,The table is great just to experience what is available on a tablet without a hugh expense. I would recommend to others.,Great Tablet at minimal expense,meme
4298,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2016-06-04T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-03-23T00:00:00Z,2017-03-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,2,4,The table is great just to experience what is available on a tablet without a hugh expense. I would recommend to others.,Great Tablet at minimal expense,meme
4299,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2016-10-18T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,5,I wanted to get something nice for my wife and this did the trick. I'll get flowers next time.,Wife loved it,lucid417
4301,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2016-09-09T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,4,Looking for a reader with some basic tablet functions. This was just that.,Basic tablet/reader,TBiggz
4303,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2016-12-07T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,5,I love this and it's great for kids got it for a early Christmas gift for a friends son and he loves it,Great amazon fire,Fire
4311,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2017-01-23T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,5,"I was looking for a tablet for my 5 year old. This tablet was definitely worth the price and it's not a ""kiddie"" tablet, as she calls them.",My daughter loves it!,Kelley
4318,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2016-12-07T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,5,Tablets are best used for personal reading. Clear and it like a book. you dont have to sahre,Its a gift,Gordon
4319,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2017-04-28T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,5,Using the Kindle to read books and stream videos is very easy and enjoyable.,Great Kindle,Ipadjunkie
4320,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2016-11-22T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,5,"Decent camera, clarity on the screen, fast downloads.",great tablet,Pauline
4322,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2017-04-14T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-04-26T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",0,0,1,"Too proprietary, the apps my daughter liked I could not install on it for her so basically it was worthless for me and I returned it.",Kindle is overrated,Firekindle
4323,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2016-09-07T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",0,0,1,My first tablet was a Kindle. I was curious about the updated version. Very disappointed,Crashed after update,lgfan
4325,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2017-01-16T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,5,I bought this for my 25 year old son for Christmas. He loves it!,Great!,Lisa
4328,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2016-11-16T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,5,This is a great product at a great price I would definitely recommend this to anybody especially good for college students or people that read books etc.,Great tablet,Ashman
4334,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2017-02-27T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,4,I like this Kindle the only this is it does not read the books as good as my older Amazon Kindle Fire.,Great,BMosley
4338,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2017-02-14T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,4,The only problem I have is have to recharge battery every 4-5 hrs. Other than that is a great item !!,short battery life,boboh
4341,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2016-10-21T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,5,"I bought this low-priced Kindle to test as a travel replacement for my 14-pounds of laptop. I wound up taking it on a month-long trip out of the country, and it was superb for email, online transactions like buying theatre tix, and finding and making various reservations. Also, outstanding performance for videos and music. All this for $70. Suggest you buy a USB-mini cable if you buy one of these superb devices. yokod",Who needs a laptop?,yokod
4342,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2017-01-16T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,4,Good price. Works well. Best Buy sales associate was very helpful in selecting this product.,Works well.,jerry
4344,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2016-05-27T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-03-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,2,5,"Good tablet for my daughter! She loves it ,but she gets annoyed how the battery runs out quickly!",Great!,Yoli91
4346,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2016-07-13T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,5,"Tablet has worked without a hitch. We bought it for my father, who is just shy of 80. With a couple of instructions, he's been using it without further assistance.",Easy enough for Grandpa,Dave
4355,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2016-06-03T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,5,"I bought a kindle fire 2 years ago and enjoyed using it, I always wished for more storage and better connectivity. This new model has both and I can use with my amazon account.",Keeps getting better,Nick
4363,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2016-08-01T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,5,"bought this kindle for my grandson, he loves it and it very easy to use",great product,peggy
4364,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2016-07-08T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-06-07T00:00:00Z,2017-04-30T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,5,It's perfect for me when I'm doing homework or just surfing the web when I'm at a Starbucks or just at home.,Always in the go,JohnDood1
4368,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2016-07-10T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,3,"Overall it is a good tablet, but I am not a fan of the limitations of the silk browser and Amazon app store.",Overall okay,Greg
4369,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2016-05-27T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-03-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,2,5,"Good tablet for my daughter! She loves it ,but she gets annoyed how the battery runs out quickly!",Great!,Yoli91
4370,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2016-06-28T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-03T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",0,0,3,"Great for first time tablet, but more advanced options available",Okay,Leroi7
4373,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2017-01-23T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,5,This is the 3rd one I've purchased. I've bought one for all of my nieces. No other case compares to this one. It has held protected the tablet so many times from them dropping it.,Very durable!,Amanda
4375,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2017-02-17T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,4,I bought this for my mom. She enjoys checking her email and Facebook. She enjoys playing games most of all.,Entertainment for my mom,MTH51
4399,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2016-07-10T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,3,"Overall it is a good tablet, but I am not a fan of the limitations of the silk browser and Amazon app store.",Overall okay,Greg
4404,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2016-11-16T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,5,"My granddaughter loved her tablet and the color. It's amazing how easy it is for her to use, perfect birthday gift",Great tablet for school age,Tricky
4413,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2016-06-03T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,5,This tablet is perfect for my six year old's learning apps.,Good tablet for my 6 yr old.,nick
4417,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2016-06-03T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,5,This tablet is perfect for my six year old's learning apps.,Good tablet for my 6 yr old.,nick
4418,AVpjEN4jLJeJML43rpUe,2016-06-08T03:50:06Z,2017-10-21T21:11:53Z,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,2016-06-03T00:00:00.000Z,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",1,0,5,"I bought a kindle fire 2 years ago and enjoyed using it, I always wished for more storage and better connectivity. This new model has both and I can use with my amazon account.",Keeps getting better,Nick
